1242   1.1325498e-01
  -5.3681653e-01   1.9538524e-01   8.2076344e-01
  -5.6258937e-01   9.9199685e-02   8.2076344e-01
  -5.7126822e-01   6.9957869e-17   8.2076344e-01
  -5.6258937e-01  -9.9199685e-02   8.2076344e-01
  -5.3681653e-01  -1.9538524e-01   8.2076344e-01
  -4.9473279e-01  -2.8563411e-01   8.2076344e-01
  -4.3761684e-01  -3.6720413e-01   8.2076344e-01
  -3.6720413e-01  -4.3761684e-01   8.2076344e-01
  -2.8563411e-01  -4.9473279e-01   8.2076344e-01
  -1.9538524e-01  -5.3681653e-01   8.2076344e-01
  -9.9199685e-02  -5.6258937e-01   8.2076344e-01
  -1.0493680e-16  -5.7126822e-01   8.2076344e-01
   9.9199685e-02  -5.6258937e-01   8.2076344e-01
   1.9538524e-01  -5.3681653e-01   8.2076344e-01
   2.8563411e-01  -4.9473279e-01   8.2076344e-01
   3.6720413e-01  -4.3761684e-01   8.2076344e-01
   4.3761684e-01  -3.6720413e-01   8.2076344e-01
   4.9473279e-01  -2.8563411e-01   8.2076344e-01
   5.3681653e-01  -1.9538524e-01   8.2076344e-01
   5.6258937e-01  -9.9199685e-02   8.2076344e-01
   4.8530196e-01   0.0000000e+00   8.7434662e-01
   4.7536780e-01   9.7690567e-02   8.7434662e-01
   4.4597203e-01   1.9138167e-01   8.7434662e-01
   3.9831811e-01   2.7723759e-01   8.7434662e-01
   3.3435700e-01   3.5174336e-01   8.7434662e-01
   2.5670727e-01   4.1184872e-01   8.7434662e-01
   1.6854792e-01   4.5509295e-01   8.7434662e-01
   7.3488198e-02   4.7970562e-01   8.7434662e-01
  -2.4580141e-02   4.8467908e-01   8.7434662e-01
  -1.2164217e-01   4.6980973e-01   8.7434662e-01
  -2.1372415e-01   4.3570631e-01   8.7434662e-01
  -2.9705623e-01   3.8376502e-01   8.7434662e-01
  -3.6822681e-01   3.1611234e-01   8.7434662e-01
  -4.2432213e-01   2.3551799e-01   8.7434662e-01
  -4.6304565e-01   1.4528151e-01   8.7434662e-01
  -4.8281204e-01   4.9097185e-02   8.7434662e-01
  -4.8281204e-01  -4.9097185e-02   8.7434662e-01
  -4.6304565e-01  -1.4528151e-01   8.7434662e-01
  -4.2432213e-01  -2.3551799e-01   8.7434662e-01
  -3.6822681e-01  -3.1611234e-01   8.7434662e-01
  -2.9705623e-01  -3.8376502e-01   8.7434662e-01
  -2.1372415e-01  -4.3570631e-01   8.7434662e-01
  -1.2164217e-01  -4.6980973e-01   8.7434662e-01
  -2.4580141e-02  -4.8467908e-01   8.7434662e-01
   7.3488198e-02  -4.7970562e-01   8.7434662e-01
   1.6854792e-01  -4.5509295e-01   8.7434662e-01
   2.5670727e-01  -4.1184872e-01   8.7434662e-01
   3.3435700e-01  -3.5174336e-01   8.7434662e-01
   3.9831811e-01  -2.7723759e-01   8.7434662e-01
   4.4597203e-01  -1.9138167e-01   8.7434662e-01
   4.7536780e-01  -9.7690567e-02   8.7434662e-01
   3.9435586e-01   0.0000000e+00   9.1895781e-01
   3.8196644e-01   9.8072313e-02   9.1895781e-01
   3.4557667e-01   1.8998238e-01   9.1895781e-01
   2.8747305e-01   2.6995516e-01   9.1895781e-01
   2.1130643e-01   3.3296566e-01   9.1895781e-01
   1.2186266e-01   3.7505471e-01   9.1895781e-01
   2.4761809e-02   3.9357768e-01   9.1895781e-01
  -7.3894919e-02   3.8737073e-01   9.1895781e-01
  -1.6790856e-01   3.5682385e-01   9.1895781e-01
  -2.5137188e-01   3.0385641e-01   9.1895781e-01
  -3.1904059e-01   2.3179656e-01   9.1895781e-01
  -3.6666280e-01   1.4517207e-01   9.1895781e-01
  -3.9124624e-01   4.9425894e-02   9.1895781e-01
  -3.9124624e-01  -4.9425894e-02   9.1895781e-01
  -3.6666280e-01  -1.4517207e-01   9.1895781e-01
  -3.1904059e-01  -2.3179656e-01   9.1895781e-01
  -2.5137188e-01  -3.0385641e-01   9.1895781e-01
  -1.6790856e-01  -3.5682385e-01   9.1895781e-01
  -7.3894919e-02  -3.8737073e-01   9.1895781e-01
   2.4761809e-02  -3.9357768e-01   9.1895781e-01
   1.2186266e-01  -3.7505471e-01   9.1895781e-01
   2.1130643e-01  -3.3296566e-01   9.1895781e-01
   2.8747305e-01  -2.6995516e-01   9.1895781e-01
   3.4557667e-01  -1.8998238e-01   9.1895781e-01
   3.8196644e-01  -9.8072313e-02   9.1895781e-01
   2.9936312e-01   0.0000000e+00   9.5413926e-01
   2.8314280e-01   9.7203047e-02   9.5413926e-01
   2.3623957e-01   1.8387264e-01   9.5413926e-01
   1.6373611e-01   2.5061677e-01   9.5413926e-01
   7.3489302e-02   2.9020269e-01   9.5413926e-01
  -2.4721211e-02   2.9834065e-01   9.5413926e-01
  -1.2025280e-01   2.7414876e-01   9.5413926e-01
  -2.0275313e-01   2.2024861e-01   9.5413926e-01
  -2.6328201e-01   1.4248110e-01   9.5413926e-01
  -2.9528020e-01   4.9273551e-02   9.5413926e-01
  -2.9528020e-01  -4.9273551e-02   9.5413926e-01
  -2.6328201e-01  -1.4248110e-01   9.5413926e-01
  -2.0275313e-01  -2.2024861e-01   9.5413926e-01
  -1.2025280e-01  -2.7414876e-01   9.5413926e-01
  -2.4721211e-02  -2.9834065e-01   9.5413926e-01
   7.3489302e-02  -2.9020269e-01   9.5413926e-01
   1.6373611e-01  -2.5061677e-01   9.5413926e-01
   2.3623957e-01  -1.8387264e-01   9.5413926e-01
   2.8314280e-01  -9.7203047e-02   9.5413926e-01
   2.0129852e-01   0.0000000e+00   9.7952994e-01
   1.7824099e-01   9.3548087e-02   9.7952994e-01
   1.1435059e-01   1.6566543e-01   9.7952994e-01
   2.4263855e-02   1.9983083e-01   9.7952994e-01
  -7.1381439e-02   1.8821739e-01   9.7952994e-01
  -1.5067411e-01   1.3348561e-01   9.7952994e-01
  -1.9544915e-01   4.8173889e-02   9.7952994e-01
  -1.9544915e-01  -4.8173889e-02   9.7952994e-01
  -1.5067411e-01  -1.3348561e-01   9.7952994e-01
  -7.1381439e-02  -1.8821739e-01   9.7952994e-01
   2.4263855e-02  -1.9983083e-01   9.7952994e-01
   1.1435059e-01  -1.6566543e-01   9.7952994e-01
   1.7824099e-01  -9.3548087e-02   9.7952994e-01
   1.0116832e-01   0.0000000e+00   9.9486932e-01
   6.3077417e-02   7.9096579e-02   9.9486932e-01
  -2.2512069e-02   9.8631821e-02   9.9486932e-01
  -9.1149509e-02   4.3895290e-02   9.9486932e-01
  -9.1149509e-02  -4.3895290e-02   9.9486932e-01
  -2.2512069e-02  -9.8631821e-02   9.9486932e-01
   6.3077417e-02  -7.9096579e-02   9.9486932e-01
   6.1230318e-17   0.0000000e+00   1.0000000e+00
