12772 0.01
-47.8974e-3 -121.671e-3 117.551e-3
-49.8054e-3 -112.286e-3 119.929e-3
-47.8927e-3 -118.94e-3 114.48e-3
-48.8564e-3 -114.717e-3 115.67e-3
-47.8919e-3 -113.865e-3 111.866e-3
-54.6376e-3 -123.104e-3 150.061e-3
-63.2756e-3 -87.3281e-3 141.379e-3
-65.2642e-3 -87.8359e-3 152.607e-3
-71.678e-3 -75.4178e-3 164.038e-3
76.0183e-3 -69.7996e-3 38.1616e-3
57.962e-3 -88.7042e-3 81.6934e-3
59.4197e-3 -112.979e-3 93.6183e-3
-39.255e-3 -59.8364e-3 283.576e-3
87.3835e-3 -66.2481e-3 233.806e-3
87.9068e-3 -60.1362e-3 163.158e-3
86.7439e-3 -60.5359e-3 164.661e-3
86.6729e-3 -61.2883e-3 161.607e-3
77.4223e-3 -58.9204e-3 166.816e-3
86.9616e-3 -60.1549e-3 166.273e-3
-67.7984e-3 -71.976e-3 155.372e-3
-64.2865e-3 -73.7053e-3 148.058e-3
51.5097e-3 -66.5271e-3 295.203e-3
43.972e-3 -64.7703e-3 299.372e-3
79.9392e-3 -131.605e-3 157.825e-3
74.3753e-3 -124.305e-3 128.839e-3
72.352e-3 -121.78e-3 116.957e-3
71.7607e-3 -128.194e-3 120.289e-3
73.0614e-3 -126.379e-3 124.394e-3
71.0344e-3 -126.285e-3 114.614e-3
73.0537e-3 -122.635e-3 120.918e-3
79.5552e-3 -127.088e-3 153.736e-3
73.9161e-3 -121.411e-3 124.689e-3
73.3256e-3 -128.429e-3 128.447e-3
85.8882e-3 -88.3141e-3 142.109e-3
68.7112e-3 -130.219e-3 107.815e-3
73.4371e-3 -118.254e-3 120.715e-3
71.5478e-3 -116.197e-3 110.9e-3
82.2888e-3 -58.7046e-3 180.158e-3
81.2082e-3 -58.0597e-3 177.302e-3
89.2493e-3 -59.1726e-3 177.271e-3
87.8762e-3 -59.7645e-3 176.942e-3
87.2989e-3 -59.8616e-3 175.409e-3
94.9164e-3 -64.7871e-3 174.576e-3
87.7808e-3 -59.503e-3 173.866e-3
86.5174e-3 -60.5383e-3 176.798e-3
88.7376e-3 -59.7428e-3 178.943e-3
82.1261e-3 -59.1568e-3 178.576e-3
95.0574e-3 -65.3094e-3 176.97e-3
82.8464e-3 -58.8495e-3 182.042e-3
-29.1461e-3 -101.314e-3 81.38e-3
64.2174e-3 -58.7285e-3 284.646e-3
70.8948e-3 -64.2563e-3 278.666e-3
67.9964e-3 -62.3196e-3 281.64e-3
87.4078e-3 -59.7652e-3 167.952e-3
86.5752e-3 -60.1024e-3 169.751e-3
86.023e-3 -60.6703e-3 167.862e-3
85.7159e-3 -61.0607e-3 166.213e-3
79.6188e-3 -60.9991e-3 170.754e-3
85.1962e-3 -61.0897e-3 169.478e-3
86.0688e-3 -67.2635e-3 151.508e-3
88.0565e-3 -71.8504e-3 147.171e-3
87.3063e-3 -73.0597e-3 146.083e-3
74.1147e-3 -76.9816e-3 33.7224e-3
68.2745e-3 -71.6106e-3 53.5236e-3
88.7314e-3 -60.5173e-3 180.999e-3
55.8206e-3 -72.6092e-3 292.699e-3
57.9919e-3 -67.0402e-3 291.076e-3
-64.6145e-3 -76.9209e-3 146.466e-3
11.5092e-3 -65.6745e-3 304.717e-3
-46.9787e-3 -61.0582e-3 274.729e-3
-55.8525e-3 -65.8053e-3 259.41e-3
5.58124e-3 -64.0394e-3 304.181e-3
9.22109e-3 -69.1814e-3 305.016e-3
-9.03061e-3 -69.5382e-3 302.253e-3
-44.6563e-3 -61.9426e-3 278.001e-3
-26.0511e-3 -63.9772e-3 294.539e-3
-22.6597e-3 -62.0246e-3 296.117e-3
16.3311e-3 -78.9214e-3 305.211e-3
4.19618e-3 -68.6326e-3 304.611e-3
-60.2753e-3 -60.8979e-3 246.587e-3
-63.7165e-3 -70.8316e-3 227.413e-3
-63.1119e-3 -62.9077e-3 235.478e-3
96.2333e-3 -65.7257e-3 189.678e-3
-36.1e-3 -60.7507e-3 286.726e-3
93.6956e-3 -66.1552e-3 161.543e-3
75.67e-3 -60.1427e-3 161.272e-3
85.3882e-3 -62.7644e-3 160.186e-3
73.818e-3 -59.2559e-3 157.096e-3
74.059e-3 -62.0384e-3 274.133e-3
76.6499e-3 -60.6949e-3 269.81e-3
62.7189e-3 -85.2594e-3 98.7717e-3
65.5864e-3 -78.1652e-3 103.562e-3
79.859e-3 -58.7145e-3 173.021e-3
80.3887e-3 -58.4917e-3 174.462e-3
80.9711e-3 -58.6337e-3 175.889e-3
86.4501e-3 -60.1958e-3 173.624e-3
86.9916e-3 -59.8608e-3 171.352e-3
94.7076e-3 -65.2806e-3 171.124e-3
85.6527e-3 -60.6576e-3 171.238e-3
81.1167e-3 -59.7869e-3 174.706e-3
79.555e-3 -59.5184e-3 171.49e-3
-72.6615e-3 -65.1744e-3 191.236e-3
-71.4233e-3 -65.017e-3 192.076e-3
67.1717e-3 -62.5611e-3 68.1998e-3
59.3855e-3 -90.7219e-3 94.1137e-3
-62.9185e-3 -72.8197e-3 148.05e-3
-63.6914e-3 -70.6907e-3 149.793e-3
87.1579e-3 -69.7188e-3 148.577e-3
86.2127e-3 -72.0033e-3 146.493e-3
72.5065e-3 -65.5718e-3 150.007e-3
72.8966e-3 -61.6369e-3 152.922e-3
72.3557e-3 -60.9432e-3 151.657e-3
86.9386e-3 -64.1873e-3 154.882e-3
73.5359e-3 -60.3386e-3 155.486e-3
72.4624e-3 -67.4286e-3 149.146e-3
84.7375e-3 -68.2593e-3 151.685e-3
86.0164e-3 -63.386e-3 157.436e-3
27.4091e-3 -65.3329e-3 303.851e-3
19.6598e-3 -63.5509e-3 304.365e-3
87.5275e-3 -60.3473e-3 223.124e-3
97.0452e-3 -74.7702e-3 192.604e-3
78.618e-3 -62.2672e-3 266.482e-3
-70.0713e-3 -65.2242e-3 177.931e-3
-58.1245e-3 -58.9428e-3 179.994e-3
-62.8111e-3 -60.1986e-3 180.618e-3
-59.2915e-3 -60.0494e-3 183.245e-3
-60.3978e-3 -58.7243e-3 190.35e-3
-60.3922e-3 -57.5095e-3 191.587e-3
-65.2999e-3 -63.074e-3 189.015e-3
-61.5713e-3 -62.3454e-3 194.366e-3
-66.8096e-3 -62.5352e-3 189.337e-3
-62.4844e-3 -66.2243e-3 198.931e-3
-62.0672e-3 -63.0709e-3 197.293e-3
-70.63e-3 -65.7994e-3 182.119e-3
-66.5551e-3 -60.7445e-3 187.111e-3
-67.3491e-3 -61.2977e-3 188.338e-3
-60.2334e-3 -59.7995e-3 188.275e-3
-65.8264e-3 -61.8726e-3 188.012e-3
-56.0688e-3 -59.204e-3 173.545e-3
-55.2384e-3 -59.5801e-3 171.091e-3
84.764e-3 -69.9857e-3 149.585e-3
64.3738e-3 -80.8983e-3 99.3097e-3
60.6954e-3 -90.2798e-3 98.1484e-3
-30.2114e-3 -62.6645e-3 291.683e-3
-64.3751e-3 -79.1245e-3 145.18e-3
-63.7474e-3 -81.7305e-3 143.516e-3
91.8113e-3 -62.2973e-3 186.519e-3
90.1853e-3 -62.0734e-3 185.344e-3
84.2769e-3 -60.8311e-3 185.903e-3
88.8867e-3 -61.2407e-3 183.273e-3
92.5802e-3 -63.6465e-3 188.342e-3
91.0265e-3 -63.4083e-3 187.317e-3
-64.9885e-3 -75.675e-3 147.463e-3
-68.6252e-3 -63.1774e-3 190.799e-3
-68.2403e-3 -62.0663e-3 189.585e-3
-70.1119e-3 -65.8936e-3 193.093e-3
-68.9323e-3 -64.5135e-3 191.991e-3
-62.2812e-3 -60.0735e-3 178.047e-3
-61.7589e-3 -60.185e-3 174.343e-3
-69.9352e-3 -65.8483e-3 176.033e-3
-46.3187e-3 -65.6062e-3 123.168e-3
-61.7783e-3 -63.5205e-3 242.851e-3
-75.0401e-3 -70.6181e-3 191.761e-3
-62.9188e-3 -66.8481e-3 239.006e-3
-70.878e-3 -63.6396e-3 170.945e-3
97.966e-3 -69.8858e-3 190.131e-3
87.6793e-3 -67.5966e-3 228.194e-3
97.8093e-3 -72.5325e-3 191.252e-3
-60.2658e-3 -61.7299e-3 169.225e-3
-60.3785e-3 -61.3355e-3 171.744e-3
-46.2982e-3 -68.1169e-3 111.487e-3
-44.8551e-3 -76.5615e-3 107.367e-3
-64.9476e-3 -60.523e-3 185.296e-3
-63.4686e-3 -61.0207e-3 184.517e-3
-59.1558e-3 -58.5437e-3 183.98e-3
-60.0067e-3 -60.2209e-3 186.275e-3
80.1959e-3 -64.6203e-3 263.37e-3
75.0823e-3 -66.2718e-3 42.6459e-3
-60.3803e-3 -61.1897e-3 175.247e-3
-56.8736e-3 -60.2574e-3 174.432e-3
-57.7396e-3 -60.0428e-3 176.958e-3
86.073e-3 -69.0657e-3 149.398e-3
-63.3648e-3 -60.4763e-3 182.612e-3
-60.2933e-3 -61.8186e-3 186.348e-3
48.274e-3 -65.1581e-3 297.597e-3
-62.4639e-3 -68.186e-3 151.542e-3
-62.0035e-3 -69.9464e-3 149.986e-3
87.7812e-3 -64.8138e-3 215.794e-3
96.5519e-3 -76.2107e-3 193.25e-3
97.2955e-3 -70.6419e-3 191.452e-3
93.8882e-3 -65.079e-3 190.096e-3
-54.4627e-3 -60.0607e-3 168.772e-3
87.2241e-3 -60.4495e-3 178.455e-3
83.0332e-3 -59.863e-3 180.898e-3
87.2655e-3 -60.966e-3 180.415e-3
85.8354e-3 -61.0979e-3 178.665e-3
83.5622e-3 -59.8404e-3 183.805e-3
-72.1198e-3 -64.2408e-3 179.936e-3
-61.8682e-3 -66.4999e-3 32.671e-3
85.7502e-3 -85.9408e-3 226.643e-3
-62.7962e-3 -79.8374e-3 230.522e-3
-59.4774e-3 -65.3742e-3 250.269e-3
85.4193e-3 -61.5636e-3 164.553e-3
76.981e-3 -59.792e-3 165.003e-3
84.3422e-3 -62.23e-3 166.166e-3
78.5258e-3 -60.0074e-3 168.59e-3
89.9577e-3 -62.1805e-3 25.3034e-3
87.5702e-3 -66.0263e-3 23.0888e-3
82.9171e-3 -68.3744e-3 30.5665e-3
79.9978e-3 -68.0134e-3 34.5487e-3
-59.7949e-3 -61.3161e-3 184.248e-3
-58.7269e-3 -59.9778e-3 180.927e-3
-57.8638e-3 -59.2777e-3 178.525e-3
71.5174e-3 -71.2294e-3 145.672e-3
85.6724e-3 -64.3659e-3 156.189e-3
-64.84e-3 -61.3686e-3 186.806e-3
48.6345e-3 -75.467e-3 296.986e-3
-59.6596e-3 -59.8251e-3 184.789e-3
61.1274e-3 -83.1553e-3 78.3665e-3
96.3675e-3 -62.2126e-3 170.83e-3
71.5864e-3 -66.1718e-3 50.4744e-3
87.0074e-3 -69.2618e-3 236.785e-3
-45.5948e-3 -74.5418e-3 77.7581e-3
-45.4476e-3 -75.1001e-3 85.6444e-3
-46.4959e-3 -112.803e-3 108.178e-3
-44.3621e-3 -78.752e-3 81.0129e-3
-65.8933e-3 -66.1864e-3 28.2195e-3
-48.8215e-3 -110.206e-3 116.262e-3
-47.4272e-3 -109.896e-3 112.287e-3
-67.6944e-3 -65.2309e-3 24.3479e-3
-45.5997e-3 -74.3687e-3 89.7659e-3
-38.936e-3 -137.491e-3 101.989e-3
55.1067e-3 -103.415e-3 90.4749e-3
59.7568e-3 -86.8296e-3 85.9217e-3
60.7789e-3 -84.3936e-3 82.2078e-3
86.5799e-3 -70.8708e-3 147.505e-3
60.7556e-3 -82.6424e-3 63.6151e-3
62.0429e-3 -80.7115e-3 70.6993e-3
61.4021e-3 -119.724e-3 93.3251e-3
85.385e-3 -62.3133e-3 161.618e-3
85.1946e-3 -62.0644e-3 163.094e-3
97.5374e-3 -60.4856e-3 177.652e-3
-61.1108e-3 -60.8678e-3 177.138e-3
-58.5905e-3 -60.3647e-3 179.416e-3
74.0975e-3 -61.7196e-3 156.027e-3
74.6277e-3 -63.1727e-3 156.584e-3
73.5787e-3 -62.2412e-3 154.294e-3
-63.5094e-3 -74.0187e-3 230.973e-3
96.8786e-3 -62.231e-3 173.636e-3
81.8573e-3 -59.8677e-3 176.57e-3
85.9674e-3 -60.6328e-3 175.152e-3
80.3211e-3 -60.3034e-3 172.694e-3
85.067e-3 -61.1406e-3 176.673e-3
84.47e-3 -61.3142e-3 174.734e-3
81.8669e-3 -60.9753e-3 175.529e-3
65.0039e-3 -75.7751e-3 60.7264e-3
63.055e-3 -78.9434e-3 64.1765e-3
73.3015e-3 -67.4075e-3 276.054e-3
66.9964e-3 -67.6075e-3 283.474e-3
-41.8613e-3 -64.7831e-3 281.959e-3
-36.5534e-3 -64.8168e-3 287.125e-3
-48.8433e-3 -64.5208e-3 272.853e-3
-55.9589e-3 -60.5115e-3 172.023e-3
-56.9097e-3 -61.1553e-3 172.989e-3
-55.1356e-3 -61.1336e-3 169.648e-3
-67.1302e-3 -81.0822e-3 194.329e-3
-61.3161e-3 -91.5556e-3 194.735e-3
-60.84e-3 -61.0713e-3 173.212e-3
88.6057e-3 -62.6727e-3 185.23e-3
95.225e-3 -67.2952e-3 180.795e-3
85.5573e-3 -63.5008e-3 190.537e-3
87.6518e-3 -61.5144e-3 182.412e-3
81.0667e-3 -82.8954e-3 171.99e-3
83.9151e-3 -62.0536e-3 169.385e-3
94.5331e-3 -65.9942e-3 168.4e-3
84.7654e-3 -61.6386e-3 167.789e-3
84.2461e-3 -61.5888e-3 171.116e-3
79.1487e-3 -61.3312e-3 169.178e-3
69.4537e-3 -126.434e-3 106.639e-3
70.0997e-3 -130.838e-3 115.928e-3
69.2428e-3 -130.787e-3 111.879e-3
68.0292e-3 -129.056e-3 103.952e-3
70.6977e-3 -124.192e-3 111.212e-3
69.8719e-3 -122.445e-3 106.32e-3
70.093e-3 -118.407e-3 106.606e-3
71.1637e-3 -110.917e-3 112.836e-3
95.2181e-3 -66.7065e-3 178.427e-3
86.3987e-3 -61.6495e-3 181.514e-3
-62.2078e-3 -68.1124e-3 194.482e-3
-62.6406e-3 -73.488e-3 196.069e-3
-58.5834e-3 -60.8124e-3 177.931e-3
-61.3475e-3 -62.5551e-3 185.463e-3
95.302e-3 -66.0548e-3 173.775e-3
-74.3104e-3 -69.5218e-3 192.531e-3
95.6392e-3 -63.048e-3 167.19e-3
-51.1598e-3 -64.8745e-3 269.094e-3
76.148e-3 -61.5367e-3 161.602e-3
76.5316e-3 -60.5675e-3 163.249e-3
84.1042e-3 -62.7335e-3 164.611e-3
77.5777e-3 -61.3317e-3 165.237e-3
78.0016e-3 -80.4648e-3 164.51e-3
78.0052e-3 -60.424e-3 166.977e-3
-63.1316e-3 -61.8975e-3 185.772e-3
-53.6799e-3 -60.3771e-3 166.573e-3
-53.2887e-3 -62.8009e-3 164.253e-3
-55.1427e-3 -62.5903e-3 168.295e-3
85.191e-3 -63.4721e-3 158.82e-3
93.2985e-3 -67.2003e-3 160.386e-3
85.2197e-3 -60.932e-3 172.973e-3
-62.0368e-3 -61.1036e-3 181.648e-3
-62.3793e-3 -61.4172e-3 183.431e-3
-70.6251e-3 -67.6789e-3 193.904e-3
-73.1825e-3 -68.5091e-3 193.114e-3
-63.1608e-3 -67.0907e-3 205.527e-3
-72.3178e-3 -69.5839e-3 193.818e-3
-59.4009e-3 -60.9846e-3 181.856e-3
-60.6232e-3 -61.5904e-3 180.948e-3
-60.7731e-3 -61.8262e-3 182.46e-3
-61.4504e-3 -60.9673e-3 179.044e-3
95.3258e-3 -66.3156e-3 175.809e-3
-72.8533e-3 -62.53e-3 175.01e-3
82.914e-3 -60.5084e-3 179.03e-3
81.3596e-3 -61.6085e-3 173.613e-3
81.9289e-3 -80.73e-3 172.468e-3
83.7288e-3 -82.8426e-3 180.125e-3
83.6835e-3 -61.211e-3 180.35e-3
84.7359e-3 -61.8367e-3 186.941e-3
83.771e-3 -60.7526e-3 182.621e-3
-69.714e-3 -65.6861e-3 173.968e-3
83.8968e-3 -63.745e-3 161.687e-3
83.8701e-3 -61.6937e-3 173.041e-3
82.8291e-3 -62.5298e-3 170.994e-3
85.1777e-3 -80.8707e-3 244.16e-3
16.6603e-3 -70.9678e-3 305.246e-3
74.1946e-3 -73.4633e-3 37.5544e-3
-61.098e-3 -62.0483e-3 184.046e-3
-60.5431e-3 -61.2111e-3 187.792e-3
-64.242e-3 -62.5044e-3 187.633e-3
64.0483e-3 -62.8828e-3 285.68e-3
86.2231e-3 -68.498e-3 242.193e-3
87.2402e-3 -64.0332e-3 203.51e-3
94.9444e-3 -66.3596e-3 190.649e-3
92.3036e-3 -65.7729e-3 189.934e-3
93.3096e-3 -66.8446e-3 190.884e-3
94.449e-3 -69.9156e-3 192.27e-3
-46.3236e-3 -64.2742e-3 118.977e-3
-63.6728e-3 -75.0961e-3 146.922e-3
-60.9965e-3 -84.5246e-3 141.103e-3
-46.3786e-3 -65.7874e-3 115.181e-3
-63.4585e-3 -80.2842e-3 143.946e-3
85.0306e-3 -61.8327e-3 180.831e-3
87.7205e-3 -67.0736e-3 209.882e-3
97.0002e-3 -62.9381e-3 175.84e-3
-47.7497e-3 -129.113e-3 126.604e-3
-45.03e-3 -131.648e-3 118.745e-3
-48.5417e-3 -140.883e-3 144.516e-3
-48.657e-3 -138.224e-3 141.419e-3
-43.454e-3 -132.667e-3 113.503e-3
-41.0523e-3 -135.567e-3 107.813e-3
-42.8132e-3 -131.925e-3 109.461e-3
-40.9345e-3 -133.845e-3 104.178e-3
-39.0951e-3 -139.06e-3 105.731e-3
-40.1895e-3 -133.026e-3 100.16e-3
-42.7055e-3 -130.034e-3 105.897e-3
-41.6137e-3 -136.26e-3 111.746e-3
-43.1492e-3 -135.193e-3 116.666e-3
-43.4442e-3 -93.4123e-3 115.096e-3
-45.2161e-3 -129.078e-3 115.679e-3
-46.6359e-3 -141.755e-3 139.444e-3
-70.5012e-3 -64.119e-3 166.936e-3
78.6069e-3 -61.9022e-3 167.139e-3
-72.0109e-3 -62.3361e-3 170.922e-3
85.3698e-3 -65.3567e-3 155.002e-3
73.2515e-3 -63.3663e-3 152.836e-3
66.2387e-3 -74.281e-3 57.0299e-3
68.3721e-3 -68.8797e-3 57.8485e-3
69.8531e-3 -67.3065e-3 54.1843e-3
67.9695e-3 -66.6543e-3 62.0028e-3
-69.5091e-3 -66.0803e-3 172.017e-3
-69.2186e-3 -66.4184e-3 170.049e-3
-57.8618e-3 -60.9571e-3 175.401e-3
-59.2649e-3 -61.5641e-3 176.378e-3
82.715e-3 -60.828e-3 177.553e-3
84.3535e-3 -61.594e-3 178.614e-3
83.6029e-3 -61.6176e-3 176.556e-3
83.9809e-3 -63.2324e-3 163.122e-3
-57.184e-3 -62.2766e-3 171.557e-3
-59.5068e-3 -61.8059e-3 173.902e-3
-57.9415e-3 -61.6756e-3 173.981e-3
-56.13e-3 -61.8735e-3 170.568e-3
97.6534e-3 -61.5328e-3 176.373e-3
-58.2585e-3 -64.4416e-3 166.023e-3
-54.1005e-3 -62.4935e-3 166.269e-3
-59.9077e-3 -61.4388e-3 178.554e-3
85.1288e-3 -71.5342e-3 147.469e-3
85.8066e-3 -73.208e-3 145.517e-3
86.6807e-3 -74.5508e-3 144.825e-3
66.4889e-3 -75.2917e-3 107.799e-3
67.2551e-3 -68.5372e-3 108.534e-3
-73.2372e-3 -63.3482e-3 179.116e-3
-28.3757e-3 -67.431e-3 293.593e-3
-46.4385e-3 -67.0139e-3 276.887e-3
84.4341e-3 -61.6755e-3 184.649e-3
86.108e-3 -62.3511e-3 182.991e-3
-67.1741e-3 -63.6496e-3 190.522e-3
80.9221e-3 -61.8846e-3 172.167e-3
83.4212e-3 -62.6828e-3 167.958e-3
80.1052e-3 -62.294e-3 170.063e-3
65.0816e-3 -73.6676e-3 80.6183e-3
65.3584e-3 -74.7795e-3 88.3073e-3
85.5496e-3 -83.7581e-3 139.951e-3
63.9963e-3 -78.0807e-3 83.9557e-3
70.0223e-3 -114.245e-3 107.646e-3
64.9719e-3 -73.8958e-3 72.7572e-3
64.5504e-3 -133.611e-3 98.0272e-3
85.2592e-3 -69.2802e-3 26.1728e-3
65.7268e-3 -71.7605e-3 69.1428e-3
-58.3556e-3 -63.4705e-3 168.127e-3
-68.5884e-3 -66.6942e-3 166.023e-3
-18.9085e-3 -66.0523e-3 298.47e-3
-59.2038e-3 -62.3902e-3 170.599e-3
-56.2977e-3 -63.0247e-3 169.245e-3
-57.804e-3 -62.8835e-3 170.316e-3
-58.0198e-3 -83.3812e-3 167.361e-3
-70.5005e-3 -67.3391e-3 182.414e-3
-71.4807e-3 -68.4044e-3 169.776e-3
-73.7297e-3 -76.0546e-3 193.406e-3
-56.7108e-3 -68.5507e-3 160.525e-3
82.881e-3 -61.9181e-3 174.603e-3
88.3386e-3 -75.5343e-3 169.539e-3
82.4062e-3 -62.2918e-3 172.726e-3
77.1271e-3 -62.022e-3 163.54e-3
93.9627e-3 -67.2554e-3 163.454e-3
82.8937e-3 -63.928e-3 164.614e-3
-60.7948e-3 -61.7519e-3 189.298e-3
-62.3788e-3 -62.9067e-3 186.588e-3
-38.8428e-3 -68.2387e-3 285.523e-3
85.8791e-3 -65.0332e-3 190.673e-3
84.6981e-3 -61.9548e-3 182.336e-3
85.392e-3 -63.1171e-3 186.217e-3
40.8636e-3 -67.5222e-3 300.711e-3
90.8552e-3 -76.9662e-3 173.218e-3
85.418e-3 -80.7539e-3 179.475e-3
98.2063e-3 -62.5988e-3 180.305e-3
24.911e-3 -68.8297e-3 304.529e-3
31.7787e-3 -66.2928e-3 303.131e-3
-62.3153e-3 -74.2829e-3 146.85e-3
-61.8653e-3 -75.768e-3 145.819e-3
-61.6651e-3 -71.1268e-3 149.06e-3
96.7481e-3 -67.8692e-3 170.631e-3
84.8234e-3 -64.4729e-3 157.557e-3
74.9547e-3 -62.2065e-3 158.093e-3
-62.2707e-3 -84.2156e-3 180.995e-3
95.526e-3 -68.8575e-3 191.701e-3
82.4662e-3 -63.0059e-3 169.275e-3
79.6671e-3 -62.6662e-3 168.677e-3
-65.6324e-3 -64.1956e-3 190.158e-3
-62.7077e-3 -70.128e-3 199.183e-3
-62.037e-3 -65.2688e-3 195.539e-3
-61.9722e-3 -63.8128e-3 195.959e-3
-68.5883e-3 -66.2873e-3 192.937e-3
84.4214e-3 -73.9596e-3 145.617e-3
-60.2833e-3 -82.9207e-3 172.683e-3
-70.1101e-3 -66.3096e-3 179.132e-3
-62.8934e-3 -82.8352e-3 180.778e-3
-56.8489e-3 -63.8493e-3 168.057e-3
96.7097e-3 -68.161e-3 168.311e-3
96.6922e-3 -67.7128e-3 173.048e-3
83.4758e-3 -64.675e-3 160.338e-3
85.2926e-3 -62.7395e-3 189.058e-3
91.6068e-3 -64.7596e-3 188.88e-3
90.2111e-3 -65.3392e-3 188.741e-3
95.1962e-3 -68.3152e-3 182.717e-3
86.2123e-3 -66.0641e-3 192.803e-3
89.4637e-3 -64.0185e-3 187.175e-3
-61.989e-3 -84.0533e-3 178.925e-3
-61.0046e-3 -84.1709e-3 174.835e-3
-62.8177e-3 -77.1532e-3 195.865e-3
-61.2499e-3 -63.626e-3 189.361e-3
-64.2561e-3 -64.7259e-3 189.765e-3
63.6008e-3 -66.8884e-3 286.627e-3
82.2418e-3 -77.3517e-3 169.195e-3
81.4634e-3 -62.9091e-3 170.416e-3
84.4661e-3 -65.4896e-3 156.35e-3
84.9628e-3 -66.4434e-3 153.871e-3
93.0798e-3 -67.5949e-3 157.222e-3
98.1957e-3 -71.4984e-3 189.772e-3
98.2865e-3 -69.7412e-3 188.451e-3
-70.6014e-3 -67.5766e-3 180.46e-3
-73.8012e-3 -64.2906e-3 182.115e-3
-54.9797e-3 -63.5241e-3 167.115e-3
83.146e-3 -63.3636e-3 166.137e-3
-70.2729e-3 -64.2822e-3 163.572e-3
84.2913e-3 -81.7442e-3 179.264e-3
-59.2354e-3 -81.12e-3 169.006e-3
-58.5469e-3 -62.1961e-3 172.668e-3
-58.4974e-3 -82.1136e-3 168.157e-3
-62.5988e-3 -80.9341e-3 196.089e-3
82.3488e-3 -64.9201e-3 163.18e-3
76.793e-3 -62.9433e-3 161.96e-3
98.3019e-3 -63.3298e-3 182.005e-3
-71.9703e-3 -68.4688e-3 177.918e-3
-73.6429e-3 -70.6247e-3 176.07e-3
95.5813e-3 -68.3254e-3 179.579e-3
78.2406e-3 -66.8487e-3 268.183e-3
76.2433e-3 -65.2754e-3 271.503e-3
92.8676e-3 -68.6926e-3 159.123e-3
75.9461e-3 -62.8125e-3 160.124e-3
75.4518e-3 -63.6245e-3 158.409e-3
46.1e-3 -69.229e-3 298.77e-3
-31.7778e-3 -66.3728e-3 291.182e-3
85.5055e-3 -62.7305e-3 184.331e-3
-61.0042e-3 -81.5157e-3 172.295e-3
-62.4027e-3 -80.6318e-3 172.651e-3
91.1883e-3 -77.2957e-3 176.162e-3
86.5567e-3 -63.34e-3 185.255e-3
85.7826e-3 -64.1979e-3 189.129e-3
88.0605e-3 -63.6963e-3 186.225e-3
-70.5694e-3 -66.9257e-3 175.181e-3
-70.3793e-3 -66.7537e-3 177.26e-3
-63.3657e-3 -77.9085e-3 145.184e-3
-65.2136e-3 -68.5138e-3 22.576e-3
-63.8852e-3 -70.2386e-3 25.9751e-3
-60.9797e-3 -67.2114e-3 246.505e-3
-63.7657e-3 -69.3895e-3 231.321e-3
-73.4912e-3 -70.2506e-3 172.868e-3
-65.841e-3 -65.5683e-3 191.231e-3
91.9118e-3 -70.7988e-3 154.207e-3
83.2798e-3 -79.9696e-3 172.624e-3
84.2484e-3 -78.8608e-3 172.197e-3
-70.8431e-3 -68.6165e-3 167.988e-3
-72.2333e-3 -69.2945e-3 168.676e-3
-63.0094e-3 -82.9113e-3 178.793e-3
-63.2562e-3 -82.872e-3 182.828e-3
-64.0881e-3 -81.8015e-3 180.684e-3
94.3815e-3 -66.6934e-3 165.363e-3
79.9258e-3 -80.6243e-3 167.477e-3
82.8927e-3 -85.2583e-3 178.489e-3
81.9368e-3 -83.7152e-3 173.807e-3
80.9317e-3 -63.5203e-3 168.918e-3
80.3739e-3 -79.2075e-3 167.142e-3
79.3958e-3 -63.3456e-3 167.319e-3
96.8721e-3 -70.0143e-3 168.354e-3
96.1762e-3 -67.1741e-3 169.386e-3
-60.5305e-3 -70.572e-3 150.018e-3
-60.2691e-3 -73.5357e-3 147.376e-3
-63.8838e-3 -63.6673e-3 188.595e-3
-43.3869e-3 -68.9912e-3 280.914e-3
-63.3324e-3 -79.5824e-3 171.638e-3
95.5254e-3 -66.5073e-3 170.586e-3
92.8017e-3 -76.1835e-3 178.151e-3
-58.6697e-3 -76.1313e-3 26.163e-3
-60.553e-3 -71.4904e-3 29.8046e-3
-61.0517e-3 -94.1626e-3 190.911e-3
-59.1867e-3 -83.7289e-3 169.549e-3
-54.05e-3 -63.9117e-3 165.1e-3
65.2327e-3 -77.4679e-3 95.8088e-3
66.2179e-3 -74.491e-3 101.16e-3
91.5195e-3 -77.0959e-3 177.613e-3
90.211e-3 -78.007e-3 177.086e-3
92.2153e-3 -76.2466e-3 173.366e-3
86.67e-3 -75.7865e-3 169.5e-3
95.926e-3 -67.5587e-3 177.281e-3
97.0851e-3 -68.8033e-3 172.037e-3
95.8339e-3 -66.6004e-3 172.337e-3
-61.162e-3 -79.6475e-3 169.925e-3
97.1132e-3 -70.3358e-3 170.928e-3
96.8524e-3 -68.6109e-3 174.24e-3
96.2453e-3 -67.2253e-3 174.53e-3
86.79e-3 -79.8767e-3 179.657e-3
89.9497e-3 -75.2621e-3 169.583e-3
-62.6452e-3 -84.257e-3 183.048e-3
-62.6965e-3 -75.8328e-3 196.722e-3
-62.7649e-3 -85.6313e-3 181.085e-3
-62.6034e-3 -69.4325e-3 193.839e-3
78.2235e-3 -62.7835e-3 165.469e-3
82.2361e-3 -63.574e-3 167.642e-3
